lable,review_text
0.0,cảm giắc sợ thua á abe
0.0,lạnh
0.0,culi cay quá uống miếng nc đi
0.0,xón
0.0,a chuyền z đúng r
0.0,lũ culi cay
0.0,lên k view luôn ae ơi
1.0,mấy con chó thiểu năng chửi a
0.0,cóng
0.0,trầy hột
1.0,run noi me run đi lanh cc
0.0,trầy
0.0,trầu
0.0,teooo
1.0,vào mà đá tui ngu
0.0,lag r
0.0,run run
0.0,lag vãi
0.0,sắp r
0.0,là
0.0,chuyền vậy mà nó vẫn chửi hài vc
0.0,cóng
0.0,cụt tay
0.0,aba đái ra máu r
1.0,anti ngu
0.0,ko ổn
0.0,làm sao giấu đi đôi mắt nhòe từ ngày em đi
0.0,rén phan
0.0,dai roi
0.0,lũ mù chuyền v còn kêu
0.0,thầy giáo cụt
0.0,trung đáu
0.0,đứt
1.0,là ccg
1.0,làm l gì v
0.0,sấp chung tiền nên lạnh
0.0,lát có xem chel k thầy
0.0,ngonnnnnnnnnnnnnnn
1.0,vẫy cu sạch chưa
0.0,bữa than nóng khó chiều thế nhở
0.0,nếu mà đấng là ngon
1.0,mod kh biết ban thì để bố m làm mod cho làm mod ngu vc
0.0,cóng rồi
1.0,lũ ngu culi
0.0,trầy r
0.0,tam cụt
1.0,mu tuôi lon
0.0,là j
0.0,ngonnnnnnnnnnnnnnnnnnnnn
0.0,mạng abe cùi
0.0,ccccccccccccccccccccc
0.0,dươngnguyễn duy
1.0,mu tuôi lonmu tuôi lonmu tuôi lonvmu tuôi lon
0.0,antingu
0.0,xước r
0.0,trung cụt tay
0.0,ngonnnnnnnnnnnnnnnnn
0.0,mu châp nhiêu za ae
0.0,f đi abe
0.0,rui xong
0.0,trầy cái hột
0.0,rô dĩ
0.0,ban ip anh trung
0.0,ai d
0.0,sancho k greenwood k omg
0.0,tới giờ mò cu
0.0,block r
1.0,mod ngu lz
0.0,tụi nó spoil có đúng đâu
0.0,là gì
0.0,culi cắn vl
0.0,trầy hột thế
0.0,điiiiiiiiiiiii
1.0,mu tuôi lonmu tuôi lon
0.0,đi a phò
0.0,ba bóp dú
0.0,nó
0.0,đéo đánh giải à
1.0,ban mấy thg lozz spoil đi
0.0,vạ
0.0,yeu mod ngan
0.0,fan cuồng ít thôi éo hiểu người xa lạ mà cuồng dữ vậy
0.0,mu tuôi lonmu tuôi lons
0.0,mạng nhà a ba á
1.0,óc cho sancho
0.0,đánh sập thầy ba rồi
1.0,mu tuổi cc
1.0,dkme roi
0.0,streamer bị cụt tay
0.0,mình bị
0.0,f đi aba
1.0,làm mod cc gì tụi nó chửi kh band
1.0,mu tuôi lonmu tuôi lonmu tuôi lonad
1.0,spam như chó hùa
0.0,rùa tai đỏ
0.0,view tăng quá chú tam
0.0,bị ban r
0.0,bth mà
0.0,f đi thầy
0.0,bên nó
0.0,qua p
1.0,cái lz ma chung m
0.0,tự nhiên chửi anh
0.0,cúc luôn
0.0,rồi abe ơi
0.0,ủa chut nưa anh ba đánh giải vs à
0.0,bị ban
0.0,ban r
0.0,bị ban r
0.0,im lang coi di
0.0,bên phò bị gì rồi
0.0,do mình
0.0,runnn
0.0,máy lạnh lạnh quá
1.0,cl tụi m
0.0,bán r
1.0,clm tụi bay
0.0,active cái win dùm anh ơi
0.0,làh k muốn muốn cục tay cục chân
0.0,ty rén v
0.0,suc c
0.0,do ông đấy
0.0,ban đi mod
1.0,chô như l
1.0,chóooooooooooooooooooo
0.0,mu phối hợp hơi lọng nhờ
0.0,hà minh quân có xem thì đi ngủ đi r
0.0,ban ko xuể
1.0,cái lz á
0.0,bán đi mod
1.0,mẹ tụi m súc vật
0.0,cái tụi mày à
1.0,múa cc
0.0,ty lạnh
0.0,lại spam
0.0,chô như l ae ạ
0.0,coi link nào v ae
0.0,đi chắc r
0.0,chát fan đi abe
1.0,mu như l
0.0,chatfan vội
1.0,cc spoil
0.0,ban mẹ spoil đi mod
0.0,chô như c
0.0,spam vc
1.0,mẹ tụi m
1.0,ban nó đi clm
0.0,mod ơi ban đi
0.0,band kìa mod
0.0,làm saoooo
0.0,mod ban à
0.0,rồi rồi rồi
0.0,mullet
0.0,toàn mấy thằng rác
0.0,mod đâu ngủ r à
1.0,im mẹ cái mõm chó vào
1.0,chô ngu wuas
0.0,mod ban spoli đi
1.0,mấy thk lz mod oc chos spoil thì dell ban
0.0,đuổi san chó cho pogba vô
0.0,ai kêu sẽ bị mồ côi
0.0,bán sancho vs lingard là binh
0.0,nhé
0.0,ban bớt đi mod
0.0,sancho auto mất bóng
1.0,mnsd dong vc
0.0,linh đang run hả v v
1.0,clmm chúng m à
0.0,xĩu r
0.0,mod đâu
1.0,yeebo ngu
0.0,vua dau cup
0.0,nhờn vl
1.0,spam cái đĩ mẹ mày
0.0,xĩu chắc r
0.0,shaw chiến vl
0.0,mu châp nhiêu zây ae ơi
0.0,kaiiiiiiiiiiiiiiiiiii ban th súc vật nè mod
0.0,mnsd cay à
0.0,linh xỉu r
0.0,nữa ban chúng nó đi
1.0,vào tù vl thề clm
0.0,spoil ban hết luôn đi
0.0,mod ko chịu ban
0.0,mạng anh trung ncc
1.0,toan th ngu spoil
0.0,đép ban
1.0,mấy thằng ngu spoil
1.0,cdm tụi m hả
1.0,mấy ông chửi làm cc j v cứ để mod làm việc
0.0,sbtc enkey đấng hay v bán chi
0.0,cai dcmmasdf
0.0,ăn nữa tiền còn nghèo dươi thì sao abe
0.0,longvũvzfir mới thay vào kêu thay ra
0.0,vẫn ăn nữa tiền mà run
1.0,spoil cc tụi m à
0.0,góc nào góc nào
0.0,hà minh quân có đang run k
0.0,a q tab ae
1.0,cuong thanh le ngu
0.0,cuốc bán limousine
1.0,mod ngu quá anh ba tuyển mấy thằng ngu kh
0.0,bật chat fan lên đi cho đỡ rác
0.0,healo anh ba
0.0,cho tư linh nó thua để nó bớt xạo l anh ba
0.0,sbtc qthuan óc l
0.0,h đó
0.0,mu đq hay vào làm gì ko b
1.0,fan messi cút
0.0,mấy th ml spoil với mấy cdl gây war ban hết cm nó đi
0.0,spoil tuong z la hay ai nhe bi chủi trên đầu cha
0.0,tụi nhiên chửi quài cứ để mod ban thôi
0.0,múa ác
0.0,đảo
0.0,mấy con chó anti rách
0.0,ácc
0.0,võ lâm
1.0,haha mu tuổi c
0.0,vẫn chửi
0.0,võ lâm à
0.0,nghiện võ lâm
0.0,thôi xong
0.0,xin đi
0.0,h ddanhs
0.0,vẫn chửi
0.0,chửi nữa
0.0,h event
0.0,chán thế
1.0,lòi lz
0.0,bo giai luon
0.0,treo
0.0,thì đánh đi
0.0,bỏ giải
0.0,kêu nó dời lại
0.0,vllllll
1.0,dẹp đánh cc
0.0,thua non đi aba
0.0,delay đi
1.0,ăn l rồi
0.0,mất lâm an
0.0,có chuyen
1.0,dẹp mẹ lol đi
0.0,dời
0.0,giải đi aba
0.0,bỏ giải anh ba ơi
0.0,bỏ lun
0.0,khỏi đánh
0.0,tầm này đánh gì nữa
1.0,clm chửi
0.0,đầu hàng đi
0.0,bỏ giải a trung
0.0,hài spam ban nó nói bh xảy ra ban
0.0,xin dời
0.0,bo giai
0.0,bỏ đi ev rác
0.0,bỏ giải
0.0,bỏ event
0.0,bỏ giải đi
0.0,bỏ vội
1.0,giải cl
0.0,đánh giải vetv
0.0,bỏ giải đi abe
0.0,thua non đi abe
0.0,đánh j dậy ae
0.0,xin btc delay đi abe
0.0,a mở màn hình r bóng đá r đánh giải
0.0,thì ông đánh đi để ae xem giải
0.0,nghỉ khỏi đánh
0.0,bỏ giải thua non
1.0,dẹp lol
1.0,cc ban
0.0,bỏ event đi anh ba
0.0,nghiện là dở rồi
0.0,treo đi ae
0.0,ole ở lại
0.0,bỏ di abe
0.0,để artifact v dc r abe
0.0,thua non aba
0.0,thanh đô lâm an đại lý ta tìm nàng
0.0,xin đánh trận sau
1.0,dep me cai event luon abe
0.0,bỏ giải a trugn
0.0,bỏ giải nói chuyện j vậy mấy cha
0.0,event đi
0.0,vào vội
0.0,bỏ giải luôn
0.0,thua somm ra coi
0.0,treo
0.0,thua non
0.0,khỏi đánh
0.0,bỏ giải cỏ đi
0.0,treo dc mà
0.0,bor
0.0,bỏ giải đi
0.0,qua linh ae oi
0.0,đềuuuuuuuuuuu
0.0,r vc
0.0,kênh chat đúng là toàn rác rưởi
0.0,bỏ giải thôi
0.0,treo di
0.0,thua non
0.0,đánh off stream
0.0,bỏ đê mà làm người
1.0,lấy code skin bỏ giải cc
0.0,đang k view
0.0,artifact vs
0.0,bo giai di
0.0,xin thua non
0.0,ff thôi abe
0.0,bỏ luôn a trung
0.0,vote bỏ giải
0.0,bỏ giải đi anh trung
0.0,bỏ giai
0.0,giải cỏ bỏ đi
0.0,thua som ra coin luom
0.0,xin chuyen keo
0.0,k viiew
0.0,admin mà lo quá
0.0,treo máy đi
0.0,chat farn di ad oi
0.0,vào thua nhanh xong ra xem abe
0.0,đằng nào aba cũng ko live màn hình thì live bóng đi
1.0,bỏ cm tui mày ak
0.0,bỏ giải unnn
0.0,sur đi
0.0,treo cho ae xem
0.0,thiệt ko ae
0.0,để đá banh anh em xem
0.0,treo đi abe
0.0,treo màn hình này đi
0.0,thì đánh mà để màn này live
1.0,bỏ clm tui m
0.0,bỏ giải anh ba
0.0,bỏ giải a trung ơi
0.0,dẹp cái event đi
0.0,bỏ đc mới lạ
0.0,delay p đi ông già
0.0,lol k views banh bóng k
0.0,roi
0.0,i
0.0,bỏ giải nào
0.0,tắt cam tắt mic đánh
0.0,mấy chục tr bỏ sao đc ae
0.0,bor giari
0.0,event h lận mà
0.0,abe chạy show
0.0,để treo tab đá banh cho ae xem
0.0,thua non đi
0.0,treo stream đi
0.0,triệu kêu bỏ
1.0,fan si cc
0.0,cậu đi
0.0,có aba hay ko cũng v mà
1.0,cái lol má tụi mày chứ spam
1.0,cái cc
0.0,bây h tiền hay giải quan trọng hơn
0.0,kiếp này uyên ương có đôi
1.0,bỏ clm tụi mày à
0.0,nốt đi abe
1.0,thầy coi man ngu si đần à
0.0,h sớm quá z
0.0,spoil con đi me tui bây
0.0,hop ly
0.0,ban mấy đứa spold đi a
0.0,treo cho anh em coi
0.0,afk để artifact v abe
0.0,bỏ giải đi anh
0.0,ff đi
0.0,that r
0.0,bỏ giải hoặc bỏ tiền
0.0,la co thiet
0.0,ban spoild di
0.0,roi a ba
0.0,aba lụm lúa
0.0,vcvc
0.0,bỏ giải đi a trung
1.0,spoi clm
0.0,huhu
1.0,bỏ giải cái lz àngười ta mời mà bảo bỏ giải
0.0,bỏ giải bồi thuwòng hợp đồng luôn d
0.0,anh nghĩ sao về tốc chiến
0.0,nghien
0.0,k views thi bỏ giải vội
0.0,ceo
0.0,vào vào vào
0.0,everton có tk tiền đạo ngon đâu r ta
0.0,hay abe
0.0,bỏ giải cc lỡ đồng ý đánh kêu bỏ
1.0,ế é é é lol ngu bị ban cay ko
0.0,giả j tầm này
0.0,cho hậu béo chấp
1.0,bỏ cc gì mà bỏ
0.0,ác chiến v
0.0,okkkkkk
0.0,di kit clear roi
0.0,k bỏ giải
0.0,asc
0.0,giải cỏ
0.0,show math à
0.0,tắt mic abe đi abe
0.0,kẹc
,h tối nay trò chơi dân gian
,mọi người có mặt đúng giờ ko trễ
0.0,vui lòng không mang theo bất kì vật phẩm gì kể cả tiền mặt
0.0,màn hình nó có cái lợi của màn hình
0.0,thành đô lâm an đại lí ta tiềm nàng
1.0,bỏ cc đền hợp đồng lòi lon
0.0,đ
0.0,hợp lý v
0.0,_aquaman_ ý thức ik
0.0,sao tập trung được
0.0,anh ba ơiiiiii
0.0,ok thầy
0.0,gien
0.0,k view kkkk
0.0,điiiiiiiii
1.0,nghiện cái j lũ ngu giải bên vetv đó
0.0,ban spoil kìa mod oc
0.0,kêu bỏ giải là sai lắm luôn ấy ae à
0.0,a ba cứ đánh giải
1.0,fred ngu vc
0.0,ccậu cúc
0.0,vetv fame abe abe fame mu
0.0,vàoooooooooooooooooooooooooooooooo
0.0,điii xa
0.0,xcdzxz
0.0,hay quá tiền về hahaha
1.0,clm nó nghiện
0.0,goalllll
0.0,vàooô
0.0,vaoooooooooooooooooo
1.0,cúttttttt
0.0,vafoooooooooooooooư
0.0,vào
0.0,câu đi
0.0,vaooooooooooooooooooooooooooooooooooooooooooooooo
0.0,vào bờ
0.0,alo alo alo
1.0,cậu cút
0.0,dêga
1.0,mờ ngu
0.0,nô
0.0,c đi v
0.0,vĩnh biệt cụ
0.0,điiiiiiiiiiiiiiiiiiiiiiii
0.0,đều
0.0,vàoooooooooooooooooooooooooo
0.0,xog
1.0,nguuuuuu
0.0,tiên về
1.0,c cút lun
0.0,a lê a lê
0.0,cau dii
0.0,goallllllll
0.0,yeahhhhhhhhh
1.0,đĩ cút
0.0,goooooooooooo
0.0,cậu điii
0.0,bắt ddeeeeeeeeeeeeeee
0.0,cậu ba cút
1.0,c cúttttttt
0.0,hayyyyyyyyyyy
0.0,đềuuuuuuuuuuuu
0.0,ăn lol
0.0,hahahahaa
0.0,xin vĩnh biệt c
0.0,cậu điiii
0.0,ola ola
0.0,có chuyện rồi
0.0,cậu đi luôn
0.0,gáy lên mnsđ ơi
0.0,alo c
0.0,lol kit đi
0.0,acccc
0.0,cau
1.0,sủa đi
0.0,ccccccccccccccc
0.0,nổ ủ
0.0,hahahahahahahahahahhahaha
0.0,c ddi
0.0,khịa anh
0.0,c xoá game
0.0,c cúc
0.0,trứng đánh loto
0.0,hòa rồi
0.0,ăn mừng kiểu ronaldo hâha
0.0,é ế êse é é
1.0,c cuts
1.0,c cút
0.0,nice xơ
0.0,này thì lụm tiền xin nhá cậu johnny
1.0,đjt con mẹ
0.0,thủ fdaanf
0.0,cười vội
0.0,nhảy cầuuuuuuuuuuu
0.0,cậu điiiiiiiiiiiiiii
0.0,cậu
0.0,goallllllllll
0.0,nhà cái nổ
0.0,tạm biệt uncle ba
0.0,voooooooooo
0.0,có chuyện thưa ngài
0.0,ăn mừng kiểu anh
0.0,cau ba di cau ba di
0.0,c jd alo alo v
0.0,shibabbaaaaaa
0.0,cau đi
0.0,c đi xa
0.0,ăn kéo
0.0,man rùa
1.0,kit ỉa chảy
0.0,tới công chuyện r
0.0,cậu điiiiiii
0.0,xa bờ kít zzz
0.0,ronanldo fake
0.0,cry
0.0,gáy lên nào
0.0,cậu đâu
0.0,cậu cúc rồi
0.0,s c im v
0.0,c vs
0.0,cau oiiiiiiiiiiiiiii
0.0,fred phees vatjj
0.0,gáy lên kit con
0.0,cậu gáy nữa đi
1.0,c cúttt
0.0,c im vội
0.0,gáy trước ăn cailol gì
0.0,c nín
0.0,yeahhhhhhhhhh
0.0,c ddiii
0.0,c oddi
1.0,cười cc
1.0,lz lia gáy sớm
0.0,nicerrrrr
0.0,xóa game nào
0.0,có chuyện thưa ngài có chuyện thưa ngài
1.0,c sủa lên
0.0,vl ăn mừng kìa
0.0,johnny ơi
0.0,cậu ba di
0.0,đừng chơi lol nữa
1.0,mu tuoi lozzzz
0.0,gáy gáy gáy
0.0,cậu đi dog đi
0.0,ghe v
1.0,man ngu
0.0,đỡ cậu
0.0,johnny
0.0,c đi
0.0,c dog đái
0.0,goallllllllllll
1.0,fred như cc
0.0,éo hiểu kiểu j
1.0,man ngu si đần sủa lên
0.0,siuuu
0.0,cậu điiiii
1.0,cc jz
0.0,chân lạnh toát
0.0,linh doi mo song day
1.0,sủa lên mấy con rùa tai đỏ ơi
0.0,đỡ
0.0,c johnny dog đi
0.0,cau quit game
0.0,c điiiiiii
0.0,c
0.0,hhahahaha
0.0,c xoá gem
1.0,kem vcl d
0.0,johnny ơi cậu ơi
1.0,đúng là man ngu si đần
1.0,c im
0.0,hahahahahahahahahahaha
0.0,c điiiii
0.0,johnny đâu rrrrr
0.0,kittttt
0.0,quẫy lên
0.0,ăn mừng khịa kìa
0.0,hah
0.0,ừ ừ quỷ đỏ
0.0,hay quas
0.0,anh
0.0,xin vĩnh biệt cụ
1.0,đĩ cayyyyyyyyyyyyyy
0.0,toanggggggg
1.0,mu cut
1.0,tk kít nguuu m sủa t nghe
0.0,caauj đi
0.0,a vào sân để chi thua hahaha
0.0,cho tạ vào làm gì
0.0,cậu johnny dog đi
0.0,bắt chước a
1.0,c im lun
0.0,cậu dog cúc nuôn
0.0,c di xa
1.0,câu cut
0.0,cứu cậu ba
0.0,tieenf veef
0.0,dòng máu quỷ đỏ
0.0,ddddđi
0.0,nai sơ
0.0,th kia trau ac
1.0,gáy đi mấy thằng mnsd
1.0,cậu cút luôn
1.0,man ngu si đần
1.0,sủa lên
0.0,cayyyy
0.0,tuổi gi
0.0,sadsa
0.0,tư linh tỉnh rồi
0.0,c khok
0.0,t luôn theo cậu
1.0,đĩ cay
1.0,và đó là ruafaaaaaaaaaaaaaaaaaaaaaaaaa tai đỏ đi
1.0,man ngu é é é
1.0,t fan mu mà t vẫn vui l
0.0,jhony ơi
0.0,vo hang
0.0,vĩnh biệt cậu
0.0,cau
0.0,hahahahahahhahahahahahahahâhahhâhahahahh mu tuổi l
0.0,cayyu
0.0,c di rat xa aee oi
0.0,bao tran nay cho muuuuuuuuuuuuuuuuuuuuuu
0.0,và và và đó là cậu x johny
1.0,cậu chim cút
1.0,c cút luôn
0.0,ronaldo shoppe
0.0,cậu điiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
1.0,lai th ngu fred
0.0,xin vĩnh biệt cụ
1.0,fred đại đế vcl má
0.0,é é é é e sé e dé
1.0,fred như cc
0.0,tuoi lol ha johy
0.0,những anh thợ nhuộm
0.0,nhìn nó ăn mừng kìa
0.0,theo sena
0.0,delete gta v
0.0,đơn giản vc
1.0,ngu thiệt
0.0,kèo ma mà lại
1.0,đĩ dự bị ăn vào cái
0.0,a vào mu xui nhỉ
0.0,chưa hết h nha
1.0,sút vật mờ nguuuuuuu
0.0,a vào làm gì đứng nhìn không
0.0,xong đi
0.0,ra hn rồi
0.0,vô hag ae
1.0,kít nguu sủa điii
1.0,clm ăn mừng khịa kìa
1.0,culi sủa tới
0.0,linh có tiếng nói lại r hã
0.0,hâhhahhh
0.0,mnsd hahahahahahahahahaaaaaaa
1.0,mu tuổi lz
1.0,ddijt mej may
0.0,cậu ba ơi
0.0,cậu với johnny chui vào hang
0.0,sủi
0.0,cheee
0.0,mute
0.0,mu gà
0.0,niceeeee
1.0,im phaj
1.0,cái cc gì v
0.0,cậu đi xaaaaaaaaaaaaaaaaaaaa
1.0,th ngu fred ditt me ngu vl
1.0,số ra c cút
1.0,cậu cút
0.0,lặng luôn rồi
0.0,t nói thay cavani là thua
0.0,mnsddddddddddddddddđ
0.0,mute
0.0,xủi
1.0,thang kem ngu that
0.0,siuuuu
0.0,vừa mới tắm xong
0.0,lai fred
0.0,kèo điên kèo khùng
0.0,anh phế hơn mã tiến an nữa
1.0,c sủa dơ
1.0,vl fred nó non vc
0.0,sui
0.0,mnsd cay
1.0,sủa lên mnsd
0.0,im phạm
1.0,fred ngu vcc
0.0,c quắn
1.0,hahahaha ngu
0.0,dai phan
1.0,lz fred giữ cli
0.0,hâhhahaah
0.0,shutup and play
1.0,đĩ vào là toang ngay
1.0,fred no ngu
0.0,qua linh coiii
0.0,an rot tao sen
0.0,nhìn nó ăn mừng kìaaaaaaaa
0.0,thằng fred
0.0,hay quá ever
0.0,qua linh
0.0,ok abaa
0.0,di đêm
0.0,đó đó mấy thàng nó cắn
0.0,fred l
0.0,hằng thủ như
1.0,vetv cc
0.0,giang abe
1.0,bọn mnsđ ngu chửi fred
0.0,giờ qua linh coi
0.0,đĩ vào làm gì
0.0,hậu béo
1.0,lz fred óc vcl
1.0,suc vat fred
0.0,fred đá v mà cho đá chính hoài
0.0,bật kèo
0.0,alo cậu ơi
0.0,mu c
0.0,rồi liên quan gì a mà chửi
0.0,sosa giữ clip dime
1.0,man ngu si đần vc
1.0,th ngu fred deo bao gio khon dc
0.0,dd chuẩn quá
0.0,ai z
0.0,khen th fered làm chi
0.0,se hậu béo
0.0,thủ nhìn a đuồi vcl
1.0,đĩ vào là thua
1.0,ngu vãi cả l
0.0,fred n yếu v
0.0,súc vật fred
1.0,l fred như cc
0.0,sút hiểm quá vậy anh trai
0.0,mnsd
1.0,blueno sủa cái con mẹ m
0.0,vetv
1.0,thè đĩ tù vlll
1.0,mu c
0.0,sao degea chôn chân pha đó t
0.0,cr vô náttttt
0.0,buôn cua câu
0.0,nó nhá ăn mừng a
0.0,qua a
0.0,ui da chó cắn
0.0,nổ nổ
0.0,hayyyyyyyyyyyyyyyyyyyyyy
1.0,mu ngu lol
1.0,lz fred nó ngu ác
1.0,fred nhu cl
1.0,tù vcl
0.0,hlv cr
0.0,tù
0.0,c di hoi xau
0.0,ty xàm quá
0.0,hâuhaa
1.0,man ngu si đần
0.0,gáy lên nữa đi c
0.0,á à cà khịa rô ak
0.0,fan mu đợi chờ gáy
1.0,cho đĩ vào cút luôn
1.0,mnsd cayyyy
0.0,cr vô thua
1.0,c ỉa chảy
1.0,mɨn wøø nø łuv cmm
0.0,c điiii
0.0,thánh tôn sao v ta
1.0,vỗ tay cc
1.0,mu cút rồi
0.0,a tắt mic đi a
0.0,game này cậu k ghi bàn thì thôi
0.0,cr vo xong nát hahahaaa
1.0,mu cút
1.0,man ngu si đần man ngu si đần
0.0,anti cr sủa kìa
1.0,đĩ vào cái là thua ngay
0.0,link tư linj đi mn
0.0,c mu
0.0,ko thay là bỏ
0.0,qua linh mn
1.0,fred phe vl
0.0,giải lol dẹp đi chú ba garena
1.0,abe đánh giải mà mấy thằng ngu spam nghiện
1.0,c cút kkk
0.0,tho minh con lạy bố
0.0,fan messi đúng trẩu
1.0,mu lz
1.0,đĩ phế
0.0,culi táp ác
0.0,ty thể hiện toàn bơ z
0.0,artifact
0.0,a lai cưu thôi co j đâu
0.0,se artifact
0.0,đi bộ vỗ tay
0.0,chỉ chỉ trỏ trỏ ko biết sau này làm hlv ko
1.0,hashii xàm thì cút
0.0,hậu béo
1.0,đĩ giờ chờ hôi pen thôi chứ làm cc gì nữa
0.0,thua hả
0.0,ghiền
1.0,mu đang đá hay đĩ vào là thua haizz
0.0,làm lẹ
1.0,thằng nào chửi cr cả nhà nó chết
0.0,ý nào
0.0,se hậu
0.0,bây giờ coi mới hay nè
0.0,hậu gấnh ô già đi hậu
0.0,đĩ vào phá
0.0,ddi cho vui
0.0,bán đi em
0.0,thua
0.0,seartifact
0.0,vào thua
0.0,ý nào z a trung
1.0,hàng thủ r anti chửi đĩ
0.0,feed cho thua vội
0.0,bán độ
0.0,phạm ngọc danh culi cay quá
0.0,thay cỏ vào cút luôn
0.0,messi
1.0,lol fred
0.0,bỏ giải đê
0.0,thua len
0.0,thua cho lẹ
1.0,con mẹ thằng fred
0.0,bỏ giải đee
0.0,ba gà im cho t xem
0.0,thua dễ hơn
0.0,cho lẹ
0.0,feed đi
0.0,welcome artifact
0.0,mu ăn bnhiu thì c có tiền ae
0.0,bỏ giải luôn đi
0.0,chờ pen xong mai lại tung hô thôi nào
0.0,mu c cay
0.0,fred vô đối
0.0,mu ca nha cung vui
0.0,cậu đâu rồi sao im thế
0.0,zichd cayyyy
0.0,c cay
1.0,se vin đuồi đuồi là cc j
1.0,thay lz fred ra mẹ đi
0.0,auke
0.0,ok ngonn
0.0,nó giành bóng
0.0,ok a e
0.0,đinh cao fred
0.0,ok anh tam
0.0,team đang đá ngon ole thay người xong cút luôn
1.0,cay tk lz fred hỗm nay
1.0,mẹ nó chứ
1.0,c im vl
0.0,v a tắt mic đi
0.0,tụt view
0.0,đc ko aba
0.0,ác z ck
0.0,đa nhiệm vl
0.0,chơi lớn v aba
1.0,toàn bọn dốt hùa chửi không
0.0,cũng đc
0.0,rồi thua
1.0,đã anti thì lỗi gì cũng là cr đúng anti ngu
0.0,scđ
0.0,mu thua đi
0.0,tắt mic
0.0,fred nó bóp xong r ngồi đổ thừa a
0.0,chút a đệm bóng vào cho coi
0.0,giải tiền abe kêu bỏ có não ko v
0.0,vl ác v
0.0,ta trung di
1.0,thằng thành ngu
0.0,máy tr
0.0,tập trung đi
0.0,phân tâm lắm abe
1.0,vetv xếp cái giờ ngu vl éo biết lựa giờ cho nhiều view
0.0,tr mạnh vc
0.0,đánh yumi đi w roi coi
0.0,bat loa to len abe
0.0,góc góc góc đê
0.0,xong thua đổ thừa
0.0,bỏ giải đêe
0.0,hợp lý
0.0,coi với a tam là vui r
0.0,om
1.0,lol sancho này
0.0,tiền ddaayu cho hết abgba
0.0,mu trước gì cũng thua à mà
0.0,sancho múa
0.0,giải j v ae
0.0,hết mình vì viewer
0.0,lách ác
1.0,chơi kiểu này lé mẹ con mắt
0.0,hard giải đi
1.0,múa cc
0.0,thua lại đổ thừa
0.0,hay hayyyyy
0.0,tập trung chơi đi để hậu kiếm tiền a ba
0.0,đếm nữa
0.0,z chak ăn dc ha abe
1.0,phế vật
1.0,cậu chim cút r
0.0,sanchoke
0.0,anti đang vào cầu
0.0,chửi tiếp
0.0,cậu xa bờ
0.0,im luôn
0.0,máu quỷ fake
1.0,c cút kkkk
0.0,cau đái r
0.0,thua cho ole bị sa thải đi
0.0,bom tấn sancho
0.0,anti namw
0.0,kít ngồi khók rồi
0.0,tính tiền cho everton
0.0,kit h đái ra máu
0.0,thầy ba ahf
0.0,khok r
0.0,cậu đi xaaaaaaaaaaaaaaaaaaaaaaaa
0.0,giải ở đâu v ae
0.0,sancho giá ảo
0.0,l ty gáy
0.0,l kit hoi euro cung som deo chiu chua
0.0,giải gì thế ae
0.0,máu quỷ fake à abe
0.0,blv ac qua
0.0,tính tiền cho ty
0.0,thầy trưởng thành được không
0.0,ty húp
1.0,ăn cc
0.0,goc roi
0.0,đánh mà cứ cắm đầu đánh kèo trên thì ăn
0.0,cau của tui
0.0,tinh tien
0.0,c oiiiii
0.0,ăn đb ăn c
0.0,có ôn đó
0.0,uwf
0.0,c đâu rồi
1.0,chắc cc
1.0,clm lên công về thở
0.0,ty nãy giờ run
0.0,em rất thích con người của thầy
0.0,ty nằm kèo dưới lụm tiền
0.0,lên công về thở
0.0,tí anh vả cho
0.0,tran nay nha cai ra roi
0.0,goodbye uncle
0.0,ole time
0.0,chap ma nen an r
0.0,bóng còn lăn
0.0,thì nưa tiền
0.0,bóng còn lăng nhé bạn
0.0,banh còn lăn mà nói gì zạy aba
0.0,a stream game di a
0.0,cho eve
1.0,có cl nè man ngu
1.0,man ngu si dan voi chung toi a cau
0.0,everton mu
0.0,cứu cậu
0.0,thầy ởiu
0.0,ai đở cậu cái chén này được đây
0.0,trái banh còn lăn thì chcuaw bieetrs j đâu nha
0.0,ăn tien rồi
0.0,bóng còn lăn bạn ơi
0.0,c xa bờ
0.0,nha cai ra
1.0,cút vội
0.0,ththafy
0.0,ăn đi
0.0,cb về bờ nào ae
0.0,nổ tài đi
0.0,goc nhieu vcc
1.0,đĩ cútttttttttttttttttttttt
1.0,ừ ừ ừ ăn lon
0.0,ăn nửa tiền cũng được
0.0,nhôm đo trơi âu
0.0,ahaaazaaa
0.0,sức đâu
1.0,é é é é muuuuuu tuoi llll
1.0,spoil cl gì vậy
0.0,nổ tài đê
0.0,tài góc cho lok
1.0,có cc mà dc
0.0,mic blv lớn lên abe
1.0,cc gì spoil hoài
0.0,tầm này có ms ăn
0.0,ăn nồn á
0.0,c tr
0.0,góc cho lok
0.0,aahello thầy
0.0,mu với chúng tôi
0.0,đỗ trung hiếuhguvx oke nha
0.0,dưới ăn nửa tiền
0.0,kêu d đâu
0.0,tài góc cho lọc
0.0,thầy nha
1.0,phế vật fred
1.0,cho ole cút
1.0,cl
1.0,chứ ăn chắc cc
0.0,bl to len abe
0.0,é é é
0.0,cho eventon
1.0,thầy ngu vcl
1.0,cloz
0.0,bọn mu xem làm gì
0.0,alo mấy th mnsd
